latitude,longitude,count,city,l_district,l_city,l_province
30.372074,119.881072,4,杭州,余杭区,杭州市,浙江省
30.372074,119.965072,60,杭州,余杭区,杭州市,浙江省
30.372074,120.007072,31,杭州,余杭区,杭州市,浙江省
30.372074,120.049072,145,杭州,余杭区,杭州市,浙江省
30.372074,120.091072,64,杭州,余杭区,杭州市,浙江省
30.372074,120.133072,73,杭州,拱墅区,杭州市,浙江省
30.372074,120.175072,124,杭州,拱墅区,杭州市,浙江省
30.372074,120.217072,142,杭州,江干区,杭州市,浙江省
30.372074,120.259072,50,杭州,余杭区,杭州市,浙江省
30.372074,120.301072,95,杭州,余杭区,杭州市,浙江省
30.40811,119.545072,4,杭州,临安区,杭州市,浙江省
30.40811,119.587072,10,杭州,临安区,杭州市,浙江省
30.40811,119.629072,3,杭州,临安区,杭州市,浙江省
30.40811,119.839072,3,杭州,余杭区,杭州市,浙江省
30.40811,119.965072,38,杭州,余杭区,杭州市,浙江省
30.40811,120.091072,6,杭州,余杭区,杭州市,浙江省
30.40811,120.133072,11,杭州,余杭区,杭州市,浙江省
30.40811,120.175072,7,杭州,余杭区,杭州市,浙江省
30.40811,120.259072,139,杭州,余杭区,杭州市,浙江省
30.40811,120.301072,748,杭州,余杭区,杭州市,浙江省
30.444146,119.797072,5,杭州,余杭区,杭州市,浙江省
30.444146,120.091072,39,杭州,余杭区,杭州市,浙江省
30.444146,120.175072,7,杭州,余杭区,杭州市,浙江省
30.444146,120.217072,29,杭州,余杭区,杭州市,浙江省
30.444146,120.259072,39,杭州,余杭区,杭州市,浙江省
30.444146,120.301072,303,杭州,余杭区,杭州市,浙江省
30.480182,120.175072,182,杭州,余杭区,杭州市,浙江省
30.480182,120.217072,22,杭州,余杭区,杭州市,浙江省
30.480182,120.259072,16,杭州,余杭区,杭州市,浙江省
30.480182,120.301072,21,杭州,余杭区,杭州市,浙江省
30.516218,120.301072,3,杭州,余杭区,杭州市,浙江省
31.654664,118.721385,3,南京,江宁区,南京市,江苏省
31.654664,119.015385,3,南京,溧水区,南京市,江苏省
31.6907,118.847385,9,南京,江宁区,南京市,江苏省
31.6907,118.889385,270,南京,江宁区,南京市,江苏省
31.726736,118.721385,49,南京,江宁区,南京市,江苏省
31.726736,118.763385,17,南京,江宁区,南京市,江苏省
31.726736,118.889385,96,南京,江宁区,南京市,江苏省
31.762772,118.637385,3,南京,江宁区,南京市,江苏省
31.762772,118.679385,43,南京,江宁区,南京市,江苏省
31.762772,118.763385,75,南京,江宁区,南京市,江苏省
31.762772,118.805385,6,南京,江宁区,南京市,江苏省
31.762772,118.847385,229,南京,江宁区,南京市,江苏省
31.762772,118.889385,10,南京,江宁区,南京市,江苏省
31.798808,118.553385,67,南京,江宁区,南京市,江苏省
31.798808,118.595385,4,南京,江宁区,南京市,江苏省
31.798808,118.637385,32,南京,江宁区,南京市,江苏省
31.798808,118.679385,6,南京,江宁区,南京市,江苏省
31.798808,118.721385,32,南京,江宁区,南京市,江苏省
31.798808,118.763385,6,南京,江宁区,南京市,江苏省
31.798808,118.805385,34,南京,江宁区,南京市,江苏省
31.798808,118.847385,20,南京,江宁区,南京市,江苏省
31.798808,118.889385,4,南京,江宁区,南京市,江苏省
31.798808,118.931385,14,南京,江宁区,南京市,江苏省
31.834844,118.595385,72,南京,江宁区,南京市,江苏省
31.834844,118.637385,8,南京,江宁区,南京市,江苏省
31.834844,118.679385,6,南京,江宁区,南京市,江苏省
31.834844,118.721385,9,南京,江宁区,南京市,江苏省
31.834844,118.763385,14,南京,江宁区,南京市,江苏省
31.834844,118.805385,3,南京,江宁区,南京市,江苏省
31.834844,118.847385,125,南京,江宁区,南京市,江苏省
31.834844,118.931385,15,南京,江宁区,南京市,江苏省
31.87088,118.469385,5,南京,浦口区,南京市,江苏省
31.87088,118.595385,129,南京,江宁区,南京市,江苏省
31.87088,118.637385,3,南京,雨花台区,南京市,江苏省
31.87088,118.679385,144,南京,江宁区,南京市,江苏省
31.87088,118.721385,30,南京,江宁区,南京市,江苏省
31.87088,118.763385,84,南京,江宁区,南京市,江苏省
31.87088,118.805385,78,南京,江宁区,南京市,江苏省
31.87088,118.847385,115,南京,江宁区,南京市,江苏省
31.87088,118.889385,200,南京,江宁区,南京市,江苏省
31.87088,118.931385,4,南京,江宁区,南京市,江苏省
31.87088,118.973385,142,南京,江宁区,南京市,江苏省
31.906916,118.637385,293,南京,雨花台区,南京市,江苏省
31.906916,118.679385,252,南京,雨花台区,南京市,江苏省
31.906916,118.721385,31,南京,江宁区,南京市,江苏省
31.906916,118.763385,80,南京,江宁区,南京市,江苏省
31.906916,118.805385,338,南京,江宁区,南京市,江苏省
31.906916,118.847385,831,南京,江宁区,南京市,江苏省
31.906916,118.889385,741,南京,江宁区,南京市,江苏省
31.906916,118.931385,143,南京,江宁区,南京市,江苏省
31.906916,119.099385,8,南京,江宁区,南京市,江苏省
31.942952,118.427385,11,南京,浦口区,南京市,江苏省
31.942952,118.469385,4,南京,浦口区,南京市,江苏省
31.942952,118.511385,28,南京,浦口区,南京市,江苏省
31.942952,118.553385,30,南京,浦口区,南京市,江苏省
31.942952,118.637385,37,南京,雨花台区,南京市,江苏省
31.942952,118.679385,332,南京,雨花台区,南京市,江苏省
31.942952,118.721385,210,南京,雨花台区,南京市,江苏省
31.942952,118.763385,545,南京,雨花台区,南京市,江苏省
31.942952,118.805385,2303,南京,江宁区,南京市,江苏省
31.942952,118.847385,2553,南京,江宁区,南京市,江苏省
31.942952,118.889385,1080,南京,江宁区,南京市,江苏省
31.942952,118.931385,79,南京,江宁区,南京市,江苏省
31.942952,118.973385,5,南京,江宁区,南京市,江苏省
31.942952,119.015385,10,南京,江宁区,南京市,江苏省
31.978988,118.553385,7,南京,浦口区,南京市,江苏省
31.978988,118.595385,5,南京,浦口区,南京市,江苏省
31.978988,118.679385,57,南京,建邺区,南京市,江苏省
31.978988,118.721385,1512,南京,建邺区,南京市,江苏省
31.978988,118.763385,1166,南京,雨花台区,南京市,江苏省
31.978988,118.805385,1281,南京,秦淮区,南京市,江苏省
31.978988,118.847385,198,南京,江宁区,南京市,江苏省
31.978988,118.889385,151,南京,江宁区,南京市,江苏省
31.978988,118.931385,10,南京,江宁区,南京市,江苏省
31.978988,119.015385,12,南京,江宁区,南京市,江苏省
32.015024,118.469385,25,南京,浦口区,南京市,江苏省
32.015024,118.511385,5,南京,浦口区,南京市,江苏省
32.015024,118.595385,6,南京,浦口区,南京市,江苏省
32.015024,118.679385,29,南京,建邺区,南京市,江苏省
32.015024,118.721385,1932,南京,建邺区,南京市,江苏省
32.015024,118.763385,3422,南京,建邺区,南京市,江苏省
32.015024,118.805385,3648,南京,秦淮区,南京市,江苏省
32.015024,118.847385,693,南京,秦淮区,南京市,江苏省
32.015024,118.889385,261,南京,江宁区,南京市,江苏省
32.015024,118.931385,31,南京,江宁区,南京市,江苏省
32.015024,119.057385,57,南京,江宁区,南京市,江苏省
32.05106,118.471385,9,南京,浦口区,南京市,江苏省
32.05106,118.600385,132,南京,浦口区,南京市,江苏省
32.05106,118.643385,1275,南京,浦口区,南京市,江苏省
32.05106,118.686385,8,南京,浦口区,南京市,江苏省
32.05106,118.729385,1418,南京,鼓楼区,南京市,江苏省
32.05106,118.772385,7936,南京,鼓楼区,南京市,江苏省
32.05106,118.815385,2004,南京,玄武区,南京市,江苏省
32.05106,118.858385,771,南京,玄武区,南京市,江苏省
32.05106,118.901385,640,南京,栖霞区,南京市,江苏省
32.05106,118.944385,405,南京,江宁区,南京市,江苏省
32.05106,118.987385,15,南京,江宁区,南京市,江苏省
32.05106,119.030385,36,南京,江宁区,南京市,江苏省
32.05106,119.073385,227,南京,江宁区,南京市,江苏省
32.087096,118.514385,67,南京,浦口区,南京市,江苏省
32.087096,118.600385,41,南京,浦口区,南京市,江苏省
32.087096,118.643385,364,南京,浦口区,南京市,江苏省
32.087096,118.686385,96,南京,浦口区,南京市,江苏省
32.087096,118.729385,508,南京,建邺区,南京市,江苏省
32.087096,118.772385,3246,南京,鼓楼区,南京市,江苏省
32.087096,118.815385,1907,南京,玄武区,南京市,江苏省
32.087096,118.858385,89,南京,玄武区,南京市,江苏省
32.087096,118.901385,1444,南京,玄武区,南京市,江苏省
32.087096,118.944385,250,南京,江宁区,南京市,江苏省
32.087096,119.073385,4,南京,江宁区,南京市,江苏省
32.123132,118.557385,32,南京,浦口区,南京市,江苏省
32.123132,118.600385,14,南京,浦口区,南京市,江苏省
32.123132,118.643385,9,南京,浦口区,南京市,江苏省
32.123132,118.686385,293,南京,浦口区,南京市,江苏省
32.123132,118.729385,1491,南京,浦口区,南京市,江苏省
32.123132,118.772385,793,南京,鼓楼区,南京市,江苏省
32.123132,118.815385,786,南京,栖霞区,南京市,江苏省
32.123132,118.858385,681,南京,栖霞区,南京市,江苏省
32.123132,118.901385,375,南京,栖霞区,南京市,江苏省
32.123132,118.944385,577,南京,栖霞区,南京市,江苏省
32.123132,118.987385,320,南京,栖霞区,南京市,江苏省
32.159168,118.514385,3,南京,浦口区,南京市,江苏省
32.159168,118.557385,7,南京,浦口区,南京市,江苏省
32.159168,118.600385,3,南京,浦口区,南京市,江苏省
32.159168,118.643385,6,南京,浦口区,南京市,江苏省
32.159168,118.686385,242,南京,浦口区,南京市,江苏省
32.159168,118.729385,1071,南京,浦口区,南京市,江苏省
32.159168,118.772385,123,南京,浦口区,南京市,江苏省
32.159168,118.815385,34,南京,栖霞区,南京市,江苏省
32.159168,118.858385,93,南京,栖霞区,南京市,江苏省
32.159168,118.901385,48,南京,栖霞区,南京市,江苏省
32.159168,118.944385,98,南京,栖霞区,南京市,江苏省
32.159168,118.987385,84,南京,栖霞区,南京市,江苏省
32.159168,119.030385,10,南京,栖霞区,南京市,江苏省
32.195204,118.643385,3,南京,浦口区,南京市,江苏省
32.195204,118.686385,85,南京,浦口区,南京市,江苏省
32.195204,118.729385,845,南京,浦口区,南京市,江苏省
32.195204,118.772385,16,南京,栖霞区,南京市,江苏省
32.195204,118.815385,18,南京,栖霞区,南京市,江苏省
32.195204,118.944385,45,南京,六合区,南京市,江苏省
32.195204,118.987385,3,南京,六合区,南京市,江苏省
32.195204,119.073385,44,南京,栖霞区,南京市,江苏省
32.195204,119.202385,3,南京,栖霞区,南京市,江苏省
32.23124,118.729385,797,南京,六合区,南京市,江苏省
32.23124,118.772385,902,南京,六合区,南京市,江苏省
32.23124,118.815385,6,南京,六合区,南京市,江苏省
32.23124,118.901385,21,南京,六合区,南京市,江苏省
32.23124,118.944385,3,南京,六合区,南京市,江苏省
32.23124,119.116385,14,南京,栖霞区,南京市,江苏省
32.267276,118.729385,41,南京,六合区,南京市,江苏省
32.267276,118.772385,8,南京,六合区,南京市,江苏省
32.267276,118.815385,4,南京,六合区,南京市,江苏省
32.267276,118.901385,19,南京,六合区,南京市,江苏省
32.267276,118.987385,14,南京,六合区,南京市,江苏省
32.303312,118.729385,20,南京,六合区,南京市,江苏省
32.303312,118.772385,24,南京,六合区,南京市,江苏省
32.303312,118.815385,110,南京,六合区,南京市,江苏省
32.303312,118.858385,15,南京,六合区,南京市,江苏省
32.303312,118.944385,11,南京,六合区,南京市,江苏省
32.339348,118.815385,365,南京,六合区,南京市,江苏省
32.339348,118.858385,857,南京,六合区,南京市,江苏省
32.339348,118.901385,8,南京,六合区,南京市,江苏省
32.339348,118.944385,85,南京,六合区,南京市,江苏省
32.375384,118.729385,35,南京,六合区,南京市,江苏省
32.375384,118.815385,5,南京,六合区,南京市,江苏省
32.375384,118.858385,21,南京,六合区,南京市,江苏省
32.375384,118.944385,9,南京,六合区,南京市,江苏省
32.41142,118.815385,5,南京,六合区,南京市,江苏省
32.41142,118.901385,6,南京,六合区,南京市,江苏省
32.41142,118.944385,32,南京,六合区,南京市,江苏省
32.447456,118.815385,3,南京,六合区,南京市,江苏省
32.447456,118.944385,6,南京,六合区,南京市,江苏省
32.483492,118.643385,6,南京,六合区,南京市,江苏省
32.483492,118.686385,3,南京,六合区,南京市,江苏省
32.483492,118.729385,9,南京,六合区,南京市,江苏省
32.483492,118.944385,3,南京,六合区,南京市,江苏省
32.483492,118.987385,13,南京,六合区,南京市,江苏省
32.519528,118.686385,57,南京,六合区,南京市,江苏省
32.519528,118.815385,17,南京,六合区,南京市,江苏省
32.519528,118.901385,10,南京,六合区,南京市,江苏省
32.519528,118.944385,5,南京,六合区,南京市,江苏省
32.555564,118.643385,4,南京,六合区,南京市,江苏省
32.555564,118.729385,3,南京,六合区,南京市,江苏省
30.269447,104.11604,8,成都,双流区,成都市,四川省
30.305483,103.99004,189,成都,双流区,成都市,四川省
30.305483,104.03204,62,成都,双流区,成都市,四川省
30.305483,104.11604,5,成都,双流区,成都市,四川省
30.305483,104.15804,6,成都,双流区,成都市,四川省
30.341519,103.94804,48,成都,双流区,成都市,四川省
30.341519,103.99004,4,成都,双流区,成都市,四川省
30.341519,104.03204,7,成都,双流区,成都市,四川省
30.341519,104.07404,4,成都,双流区,成都市,四川省
30.341519,104.11604,5,成都,双流区,成都市,四川省
30.341519,104.15804,35,成都,双流区,成都市,四川省
30.377555,103.94804,12,成都,双流区,成都市,四川省
30.377555,104.03204,16,成都,双流区,成都市,四川省
30.377555,104.07404,14,成都,双流区,成都市,四川省
30.377555,104.11604,7,成都,双流区,成都市,四川省
30.377555,104.15804,13,成都,双流区,成都市,四川省
30.413591,103.44404,3,成都,邛崃市,成都市,四川省
30.413591,103.99004,58,成都,双流区,成都市,四川省
30.413591,104.03204,7,成都,双流区,成都市,四川省
30.413591,104.07404,43,成都,双流区,成都市,四川省
30.413591,104.11604,32,成都,双流区,成都市,四川省
30.413591,104.15804,15,成都,双流区,成都市,四川省
30.413591,104.20004,22,成都,双流区,成都市,四川省
30.449627,103.99004,13,成都,双流区,成都市,四川省
30.449627,104.03204,70,成都,双流区,成都市,四川省
30.449627,104.07404,18,成都,双流区,成都市,四川省
30.449627,104.11604,5,成都,双流区,成都市,四川省
30.449627,104.15804,13,成都,双流区,成都市,四川省
30.449627,104.20004,18,成都,双流区,成都市,四川省
30.485663,103.90604,48,成都,新津县,成都市,四川省
30.485663,103.94804,99,成都,双流区,成都市,四川省
30.485663,103.99004,152,成都,双流区,成都市,四川省
30.485663,104.03204,434,成都,双流区,成都市,四川省
30.485663,104.07404,601,成都,双流区,成都市,四川省
30.485663,104.11604,115,成都,双流区,成都市,四川省
30.485663,104.15804,67,成都,双流区,成都市,四川省
30.485663,104.20004,11,成都,双流区,成都市,四川省
30.521699,103.86404,34,成都,双流区,成都市,四川省
30.521699,103.90604,14,成都,双流区,成都市,四川省
30.521699,103.94804,76,成都,双流区,成都市,四川省
30.521699,103.99004,123,成都,双流区,成都市,四川省
30.521699,104.03204,566,成都,双流区,成都市,四川省
30.521699,104.07404,2349,成都,双流区,成都市,四川省
30.521699,104.11604,25,成都,双流区,成都市,四川省
30.521699,104.15804,61,成都,双流区,成都市,四川省
30.521699,104.20004,14,成都,龙泉驿区,成都市,四川省
30.521699,104.24204,175,成都,龙泉驿区,成都市,四川省
30.521699,104.28404,4,成都,龙泉驿区,成都市,四川省
30.557735,103.82204,3,成都,双流区,成都市,四川省
30.557735,103.86404,17,成都,双流区,成都市,四川省
30.557735,103.90604,1033,成都,双流区,成都市,四川省
30.557735,103.94804,502,成都,双流区,成都市,四川省
30.557735,103.99004,1952,成都,双流区,成都市,四川省
30.557735,104.03204,1496,成都,武侯区,成都市,四川省
30.557735,104.07404,3351,成都,武侯区,成都市,四川省
30.557735,104.11604,238,成都,锦江区,成都市,四川省
30.557735,104.15804,146,成都,龙泉驿区,成都市,四川省
30.557735,104.20004,693,成都,龙泉驿区,成都市,四川省
30.557735,104.24204,807,成都,龙泉驿区,成都市,四川省
30.557735,104.28404,799,成都,龙泉驿区,成都市,四川省
30.557735,104.32604,4,成都,龙泉驿区,成都市,四川省
30.593771,103.82204,10,成都,双流区,成都市,四川省
30.593771,103.86404,113,成都,双流区,成都市,四川省
30.593771,103.90604,1213,成都,双流区,成都市,四川省
30.593771,103.94804,471,成都,双流区,成都市,四川省
30.593771,103.99004,1500,成都,武侯区,成都市,四川省
30.593771,104.03204,773,成都,武侯区,成都市,四川省
30.593771,104.07404,2949,成都,武侯区,成都市,四川省
30.593771,104.11604,1438,成都,锦江区,成都市,四川省
30.593771,104.15804,1254,成都,龙泉驿区,成都市,四川省
30.593771,104.20004,164,成都,龙泉驿区,成都市,四川省
30.593771,104.24204,258,成都,龙泉驿区,成都市,四川省
30.593771,104.28404,220,成都,龙泉驿区,成都市,四川省
30.593771,104.32604,391,成都,龙泉驿区,成都市,四川省
30.629807,103.82204,67,成都,温江区,成都市,四川省
30.629807,103.86404,21,成都,双流区,成都市,四川省
30.629807,103.90604,257,成都,双流区,成都市,四川省
30.629807,103.94804,165,成都,双流区,成都市,四川省
30.629807,103.99004,1687,成都,武侯区,成都市,四川省
30.629807,104.03204,4507,成都,武侯区,成都市,四川省
30.629807,104.07404,6300,成都,武侯区,成都市,四川省
30.629807,104.11604,2920,成都,锦江区,成都市,四川省
30.629807,104.15804,1429,成都,成华区,成都市,四川省
30.629807,104.20004,13,成都,龙泉驿区,成都市,四川省
30.629807,104.24204,48,成都,龙泉驿区,成都市,四川省
30.629807,104.28404,19,成都,龙泉驿区,成都市,四川省
30.629807,104.32604,312,成都,龙泉驿区,成都市,四川省
30.665843,103.78004,31,成都,温江区,成都市,四川省
30.665843,103.82204,1052,成都,温江区,成都市,四川省
30.665843,103.86404,586,成都,温江区,成都市,四川省
30.665843,103.90604,218,成都,温江区,成都市,四川省
30.665843,103.94804,953,成都,青羊区,成都市,四川省
30.665843,103.99004,3029,成都,青羊区,成都市,四川省
30.665843,104.03204,4850,成都,青羊区,成都市,四川省
30.665843,104.07404,9923,成都,青羊区,成都市,四川省
30.665843,104.11604,5065,成都,成华区,成都市,四川省
30.665843,104.15804,1055,成都,成华区,成都市,四川省
30.665843,104.20004,566,成都,龙泉驿区,成都市,四川省
30.665843,104.24204,165,成都,龙泉驿区,成都市,四川省
30.665843,104.28404,24,成都,龙泉驿区,成都市,四川省
30.665843,104.36804,4,成都,龙泉驿区,成都市,四川省
30.701879,103.73804,3,成都,崇州市,成都市,四川省
30.701879,103.78004,41,成都,温江区,成都市,四川省
30.701879,103.82204,2008,成都,温江区,成都市,四川省
30.701879,103.86404,1343,成都,温江区,成都市,四川省
30.701879,103.90604,109,成都,温江区,成都市,四川省
30.701879,103.94804,158,成都,青羊区,成都市,四川省
30.701879,103.99004,656,成都,青羊区,成都市,四川省
30.701879,104.03204,3947,成都,金牛区,成都市,四川省
30.701879,104.07404,2850,成都,成华区,成都市,四川省
30.701879,104.11604,1775,成都,成华区,成都市,四川省
30.701879,104.15804,614,成都,成华区,成都市,四川省
30.701879,104.20004,62,成都,成华区,成都市,四川省
30.701879,104.28404,10,成都,龙泉驿区,成都市,四川省
30.701879,104.36804,5,成都,青白江区,成都市,四川省
30.737915,103.78004,113,成都,温江区,成都市,四川省
30.737915,103.82204,161,成都,温江区,成都市,四川省
30.737915,103.86404,6,成都,温江区,成都市,四川省
30.737915,103.90604,788,成都,温江区,成都市,四川省
30.737915,103.94804,702,成都,郫都区,成都市,四川省
30.737915,103.99004,1404,成都,郫都区,成都市,四川省
30.737915,104.03204,361,成都,郫都区,成都市,四川省
30.737915,104.07404,265,成都,金牛区,成都市,四川省
30.737915,104.11604,95,成都,金牛区,成都市,四川省
30.737915,104.15804,164,成都,成华区,成都市,四川省
30.737915,104.20004,106,成都,新都区,成都市,四川省
30.737915,104.28404,78,成都,新都区,成都市,四川省
30.737915,104.32604,5,成都,青白江区,成都市,四川省
30.737915,104.36804,5,成都,青白江区,成都市,四川省
30.737915,104.41004,46,成都,青白江区,成都市,四川省
30.773951,103.73804,6,成都,温江区,成都市,四川省
30.773951,103.78004,13,成都,温江区,成都市,四川省
30.773951,103.82204,11,成都,郫都区,成都市,四川省
30.773951,103.86404,193,成都,郫都区,成都市,四川省
30.773951,103.90604,225,成都,郫都区,成都市,四川省
30.773951,103.94804,1864,成都,金牛区,成都市,四川省
30.773951,103.99004,833,成都,郫都区,成都市,四川省
30.773951,104.03204,421,成都,新都区,成都市,四川省
30.773951,104.07404,934,成都,金牛区,成都市,四川省
30.773951,104.11604,209,成都,金牛区,成都市,四川省
30.773951,104.15804,374,成都,新都区,成都市,四川省
30.773951,104.20004,9,成都,新都区,成都市,四川省
30.773951,104.24204,64,成都,新都区,成都市,四川省
30.773951,104.28404,3,成都,青白江区,成都市,四川省
30.773951,104.36804,3,成都,青白江区,成都市,四川省
30.809987,103.73804,45,成都,温江区,成都市,四川省
30.809987,103.78004,47,成都,郫都区,成都市,四川省
30.809987,103.82204,41,成都,郫都区,成都市,四川省
30.809987,103.86404,557,成都,郫都区,成都市,四川省
30.809987,103.90604,1425,成都,郫都区,成都市,四川省
30.809987,103.94804,86,成都,郫都区,成都市,四川省
30.809987,103.99004,539,成都,郫都区,成都市,四川省
30.809987,104.03204,113,成都,新都区,成都市,四川省
30.809987,104.07404,216,成都,新都区,成都市,四川省
30.809987,104.11604,65,成都,新都区,成都市,四川省
30.809987,104.15804,1593,成都,新都区,成都市,四川省
30.809987,104.20004,1134,成都,新都区,成都市,四川省
30.809987,104.24204,43,成都,青白江区,成都市,四川省
30.809987,104.28404,38,成都,青白江区,成都市,四川省
30.809987,104.32604,3,成都,青白江区,成都市,四川省
30.809987,104.36804,5,成都,青白江区,成都市,四川省
30.846023,103.69604,3,成都,都江堰市,成都市,四川省
30.846023,103.73804,23,成都,郫都区,成都市,四川省
30.846023,103.78004,5,成都,郫都区,成都市,四川省
30.846023,103.82204,15,成都,郫都区,成都市,四川省
30.846023,103.86404,20,成都,郫都区,成都市,四川省
30.846023,103.90604,26,成都,郫都区,成都市,四川省
30.846023,103.94804,63,成都,郫都区,成都市,四川省
30.846023,103.99004,11,成都,新都区,成都市,四川省
30.846023,104.03204,54,成都,新都区,成都市,四川省
30.846023,104.07404,18,成都,新都区,成都市,四川省
30.846023,104.11604,20,成都,新都区,成都市,四川省
30.846023,104.15804,152,成都,新都区,成都市,四川省
30.846023,104.20004,78,成都,新都区,成都市,四川省
30.846023,104.24204,40,成都,青白江区,成都市,四川省
30.846023,104.28404,10,成都,青白江区,成都市,四川省
30.846023,104.32604,74,成都,青白江区,成都市,四川省
30.846023,104.36804,8,成都,金堂县,成都市,四川省
30.882059,103.78004,35,成都,郫都区,成都市,四川省
30.882059,103.82204,84,成都,郫都区,成都市,四川省
